학교명,학교급구분,소재지지번주소,위도,경도
제주서중학교,중학교,제주특별자치도 제주시 연동 2405,33.49454107,126.4810209
제주중학교,중학교,제주특별자치도 제주시 용담일동 298-1,33.51176778,126.5163518
제주여자중학교,중학교,제주특별자치도 제주시 아라일동 2360,33.48303764,126.5406695
지품중학교,중학교,경상북도 영덕군 지품면 신안리 92-4,36.45063316,129.2826193
진주여자중학교,중학교,경상남도 진주시 이현동 91,35.18427154,128.0654022
진해냉천초등학교,초등학교,경상남도 창원시 진해구 자은동 111,35.15652607,128.7182756
점촌초등학교,초등학교,경상북도 문경시 모전동 7,36.5924096,128.1941078
청일중학교,중학교,강원도 횡성군 청일면 유동리 1001,37.58226629,128.1468469
조일고등학교,고등학교,대구광역시 동구 신평동 50,35.88187077,128.6948793
제주과학고등학교,고등학교,제주특별자치도 제주시 오라이동 산 100,33.4255958,126.5280695
제주외국어고등학교,고등학교,제주특별자치도 제주시 애월읍 고성리 94,33.43371929,126.4256517
청심국제고등학교,고등학교,경기도 가평군 설악면 송산리 산 102,37.68712834,127.5412216
초지고등학교,고등학교,경기도 안산시 단원구 초지동 725-1,37.30979812,126.810856
청원고등학교,고등학교,서울특별시 노원구 상계동 641,37.66666861,127.0630728
정동고등학교,고등학교,대구광역시 동구 용계동 산38-4,35.8775861,128.6940901
천마초등학교,초등학교,경기도 남양주시 화도읍 묵현리 372-5,37.65562179,127.2803967
진말초등학교,초등학교,경기도 시흥시 장곡동 827,37.38065588,126.7880579
진관고등학교,고등학교,서울특별시 은평구 진관동 17,37.64314467,126.9245156
청안초등학교,초등학교,충청북도 괴산군 청안면 읍내리 221-1,36.77256037,127.6392663
중리초등학교,초등학교,경기도 포천시 관인면 중리 209-2,38.10559418,127.2044288
청평초등학교,초등학교,경기도 가평군 청평면 청평리 395,37.73770116,127.4218861
정남진산업고등학교,고등학교,전라남도 장흥군 장흥읍 행원리 1205-2,34.68726508,126.9007077
조종초등학교,초등학교,경기도 가평군 조종면 현리 276,37.82136459,127.3490916
정선초등학교가수분교장,초등학교,강원도 정선군 정선읍 가수리 193,37.3147154,128.6277214
중앙초등학교,초등학교,강원도 강릉시 입암동 산13-1,37.75785354,128.9228516
천생중학교,중학교,경상북도 구미시 구평동 474-2,36.09030826,128.4373903
천안공업고등학교,고등학교,충청남도 천안시 동남구 신부동 383-3,36.81513802,127.155906
천안여자상업고등학교,고등학교,충청남도 천안시 동남구 봉명동 216-1,36.80369209,127.1353219
천안상업고등학교,고등학교,충청남도 천안시 서북구 신당동 98,36.85907328,127.1572051
충암고등학교,고등학교,서울특별시 은평구 응암동 272-113,37.58485183,126.9212301
충렬고등학교,고등학교,부산광역시 동래구 명장동 151-5,35.20232667,129.1100163
진남여자중학교,중학교,전라남도 여수시 미평동 328,34.77017721,127.706073
진성여자중학교,중학교,전라남도 여수시 봉강동 203-1,34.73996399,127.7208171
창림초등학교,초등학교,강원도 횡성군 횡성읍 추동리 3-4,37.49543556,128.0364391
조선대학교부속고등학교,고등학교,광주광역시 동구 학동 671-1,35.13523913,126.9310523
조선대학교여자고등학교,고등학교,광주광역시 동구 지산동 487-2,35.14609654,126.9318894
창오초등학교,초등학교,전라북도 군산시 성산면 창오리 221-4,35.98460775,126.8160074
충렬여자중학교,중학교,경상남도 통영시 용남면 장평리 202,34.88710302,128.4647772
충남해양과학고등학교,고등학교,충청남도 보령시 신흑동 824,36.31931088,126.5137818
주산산업고등학교,고등학교,충청남도 보령시 주산면 금암리 506,36.19801312,126.635397
중앙대학교사범대학부속고등학교,고등학교,서울특별시 강남구 도곡동 산 21,37.49221278,127.052077
창원과학고등학교,고등학교,경상남도 창원시 의창구 서상동 697,35.25690015,128.6200698
진안중학교,중학교,전라북도 진안군 진안읍 군상리 1053-4,35.80011314,127.4182417
진안여자중학교,중학교,전라북도 진안군 진안읍 군상리 1066,35.80098001,127.4203679
주천중학교,중학교,전라북도 진안군 주천면 주양리 75,35.97853203,127.4292856
제물포고등학교,고등학교,인천광역시 중구 전동 26,37.47605495,126.6238449
정금초등학교,초등학교,강원도 횡성군 우천면 정금리 507-4,37.50482823,128.1044687
지세포중학교,중학교,경상남도 거제시 일운면 지세포리 980,34.82784754,128.7024333
태성고등학교,고등학교,경기도 용인시 처인구 남동 28,37.22936135,127.2088544
진영제일고등학교,고등학교,경상남도 김해시 진영읍 여래리 113,35.30394566,128.7432868
창녕슈퍼텍고등학교,고등학교,경상남도 창녕군 창녕읍 말흘리 321-2,35.53387387,128.5030711
창녕공업고등학교,고등학교,경상남도 창녕군 고암면 우천리 870-1,35.56701756,128.5078239
충암초등학교,초등학교,서울특별시 은평구 응암동 272-113,37.58545471,126.9224885
조종고등학교,고등학교,경기도 가평군 조종면 현리 438,37.81375635,127.3461551
지리산고등학교,고등학교,경상남도 산청군 단성면 호리 523,35.23912877,127.8957859
창원중앙중학교,중학교,경상남도 창원시 성산구 반지동 91,35.24054656,128.6579173
초당고등학교,고등학교,경기도 용인시 기흥구 중동 1040,37.25872154,127.1632171
진천상업고등학교,고등학교,충청북도 진천군 진천읍 신정리 662-1,36.84796765,127.443637
증평공업고등학교,고등학교,충청북도 증평군 증평읍 증천리 713,36.78091382,127.5915121
증평정보고등학교,고등학교,충청북도 증평군 증평읍 초중리 11-8,36.77747682,127.5775715
진전중학교,중학교,경상남도 창원시 마산합포구 진전면 오서리 892,35.10428404,128.4095521
창북중학교,중학교,경상남도 창원시 의창구 북면 신촌리 802,35.34672817,128.6025896
진주중학교,중학교,경상남도 진주시 상봉동 987-3,35.19909953,128.0811296
청덕초등학교,초등학교,경기도 용인시 기흥구 청덕동 507,37.29437631,127.149405
초당초등학교,초등학교,경기도 용인시 기흥구 중동 1010,37.26317026,127.1609334
충남조선공업고등학교,고등학교,충청남도 서천군 장항읍 화천리 330,36.01555743,126.6857121
충남디자인예술고등학교,고등학교,충청남도 서천군 한산면 성외리 144,36.08993019,126.8022718
진주남중학교,중학교,경상남도 진주시 칠암동 384,35.18101824,128.0913224
충북과학고등학교,고등학교,충청북도 청주시 상당구 가덕면 상야리 217,36.58800541,127.5683032
충남예술고등학교,고등학교,충청남도 천안시 서북구 성거읍 천흥리 498-3,36.86864886,127.203786
충남과학고등학교,고등학교,충청남도 공주시 반포면 마암리 250-1,36.42663147,127.2189051
충남외국어고등학교,고등학교,충청남도 아산시 탕정면 명암리 851,36.8038587,127.0608292
창현고등학교,고등학교,경기도 수원시 팔달구 우만동 9-1,37.28513713,127.041608
청덕고등학교,고등학교,경기도 용인시 기흥구 청덕동 524,37.29215909,127.1440282
청웅중학교,중학교,전라북도 임실군 청웅면 구고리 251,35.56875359,127.1985117
지사중학교,중학교,전라북도 임실군 지사면 금평리 47,35.56633718,127.3589603
진례중학교,중학교,경상남도 김해시 진례면 초전리 243,35.24861945,128.7557162
창원중학교,중학교,경상남도 창원시 의창구 도계동 901,35.25582016,128.6421613
진해남중학교,중학교,경상남도 창원시 진해구 경화동 781-22,35.16161832,128.6897371
죽전고등학교,고등학교,경기도 용인시 수지구 죽전동 861-1,37.33271652,127.1060548
중앙여자고등학교,고등학교,서울특별시 서대문구 북아현동 190-1,37.56209451,126.9525925
정림초등학교,초등학교,경기도 화성시 정남면 망월리 329-1,37.15267492,127.0121564
정남초등학교,초등학교,경기도 화성시 정남면 발산리 409-1,37.16766114,126.9848561
천남초등학교,초등학교,경기도 여주시 대신면 천남리 104,37.34571385,127.6313952
초연중학교,중학교,부산광역시 부산진구 초읍동 50,35.17955291,129.0444218
초읍중학교,중학교,부산광역시 부산진구 초읍동 510-1,35.18054366,129.0562831
청학중학교,중학교,인천광역시 연수구 청학동 464,37.41825342,126.6702931
청량중학교,중학교,인천광역시 연수구 동춘동 924-1,37.41025503,126.6729533
청명초등학교,초등학교,경기도 수원시 영통구 영통동 1053-6,37.26539735,127.0852984
청도고등학교,고등학교,경상북도 청도군 청도읍 고수리 840-2,35.64095083,128.7480722
중앙기독초등학교,초등학교,경기도 수원시 영통구 원천동 134-3,37.27518319,127.0573276
태평초등학교,초등학교,경기도 성남시 수정구 태평동 3743,37.44461164,127.131387
태전고등학교,고등학교,경기도 광주시 태전동 150,37.3859976,127.2323393
칠곡고등학교,고등학교,경상북도 칠곡군 지천면 신리 산 15-9,35.95858731,128.4837415
정읍고등학교,고등학교,전라북도 정읍시 시기동 37-1,35.55540712,126.8657649
창진초등학교,초등학교,부산광역시 사상구 괘법동 519-2,35.16576022,128.9778323
청동초등학교,초등학교,충청남도 논산시 연산면 청동리 540,36.21244342,127.1962493
창천중학교,중학교,서울특별시 마포구 노고산동 33-1,37.55498958,126.9390499
중암중학교,중학교,서울특별시 마포구 중동 63,37.57211207,126.9039182
진영여자중학교,중학교,경상남도 김해시 진영읍 진영리 275-45,35.30432136,128.7309586
제주여자상업고등학교,고등학교,제주특별자치도 제주시 건입동 1043-6,33.51467082,126.5361796
제주고등학교,고등학교,제주특별자치도 제주시 노형동 607,33.4714192,126.4809452
진주봉원중학교,중학교,경상남도 진주시 상봉동 1445,35.20432376,128.0736008
진주동명중학교,중학교,경상남도 진주시 초전동 530,35.20260058,128.1198465
지수중학교,중학교,경상남도 진주시 지수면 승산리 511-1,35.22932403,128.2677258
진서중학교,중학교,경상남도 진주시 수곡면 대천리 226-1,35.19773702,127.9281183
진주동중학교,중학교,경상남도 진주시 금산면 중천리 281-3,35.21621409,128.1428459
창원여자중학교,중학교,경상남도 창원시 의창구 팔용동 186,35.25961014,128.6159185
정화여자상업고등학교,고등학교,서울특별시 동대문구 제기동 293,37.58595808,127.0407595
청송초등학교,초등학교,경상북도 청송군 청송읍 월막리 432-1,36.43555592,129.0551512
진보초등학교,초등학교,경상북도 청송군 진보면 진안리 54-74,36.52958222,129.0483469
주감중학교,중학교,부산광역시 사상구 주례동 995,35.15637953,128.9956426
청계중학교,중학교,경기도 화성시 청계동 517,37.19960106,127.1029587
천곡초등학교,초등학교,울산광역시 북구 천곡동 560-1,35.64012269,129.3293681
천내중학교,중학교,대구광역시 달성군 화원읍 구라리 1560-12,35.80953714,128.503248
중앙초등학교,초등학교,경상남도 함안군 가야읍 산서리 684-390,35.29281166,128.4008276
중문고등학교,고등학교,제주특별자치도 서귀포시 대포동 472,33.25407172,126.4475249
주례여자고등학교,고등학교,부산광역시 사상구 주례동 84-176,35.14510619,129.0133695
초당초등학교,초등학교,강원도 강릉시 초당동 산16,37.78168439,128.913755
진주초등학교,초등학교,강원도 삼척시 남양동 178,37.4337493,129.1650389
진남초등학교,초등학교,경상남도 통영시 미수동 264-2,34.83242086,128.4093009
충무초등학교,초등학교,경상남도 통영시 정량동 232,34.84798005,128.4302641
충남기계공업고등학교,고등학교,대전광역시 중구 문화동 391,36.31211732,127.4027103
창평중학교,중학교,전라남도 담양군 창평면 창평리 393,35.24078683,127.0136072
죽백초등학교,초등학교,경기도 평택시 죽백동 36-2,37.01344834,127.1372742
중원고등학교,고등학교,경기도 부천시 중동 1025,37.51210703,126.761503
진해신항초등학교,초등학교,경상남도 창원시 진해구 용원동 1341,35.08971279,128.8107118
정재초등학교,초등학교,경기도 안산시 상록구 부곡동 225-5,37.33812449,126.8645341
정암초등학교,초등학교,광주광역시 광산구 월계동 757-2,35.22259837,126.837965
진교초등학교,초등학교,경상남도 하동군 진교면 진교리 466,35.03409766,127.8990945
충북여자고등학교,고등학교,충청북도 청주시 서원구 모충동 280,36.62490511,127.4840262
청주대성고등학교,고등학교,충청북도 청주시 청원구 내덕동 261,36.65340285,127.4906593
충주고등학교,고등학교,충청북도 충주시 호암동 558,36.96248484,127.9289068
충주여자고등학교,고등학교,충청북도 충주시 용산동 2060,36.96101237,127.9389026
청주여자고등학교,고등학교,충청북도 청주시 청원구 율량동 534,36.66740418,127.4898626
청곡초등학교,초등학교,경기도 용인시 기흥구 영덕동 20,37.26702982,127.0933687
증포초등학교,초등학교,경기도 이천시 증포동 477,37.29427549,127.4569669
중마고등학교,고등학교,전라남도 광양시 마동 1087,34.95305347,127.6974995
창녕대성고등학교,고등학교,경상남도 창녕군 대합면 등지리 651-7,35.60115691,128.4610782
창선고등학교,고등학교,경상남도 남해군 창선면 상죽리 170,34.85624589,128.0117777
추자초등학교신양분교장,초등학교,제주특별자치도 제주시 추자면 신양리 486,33.94486396,126.325614
중앙여자중학교,중학교,서울특별시 서대문구 북아현동 190-1,37.56276849,126.9527219
중흥고등학교,고등학교,경기도 부천시 중동 1040-4,37.50845655,126.7686695
종덕초등학교,초등학교,경기도 평택시 고덕면 두릉리 608-1,37.05723214,127.015891
진위초등학교,초등학교,경기도 평택시 진위면 봉남리 233,37.10071884,127.0899589
청동초등학교,초등학교,부산광역시 영도구 청학동 71-1,35.08795928,129.0670925
중앙대학교사범대학부속중학교,중학교,서울특별시 동작구 흑석동 86,37.50442443,126.9615341
정원여자중학교,중학교,서울특별시 서대문구 홍은동 산 11-141,37.58547402,126.9334347
정명고등학교,고등학교,경기도 부천시 심곡본동 768-9,37.47525117,126.7725647
진위고등학교,고등학교,경기도 평택시 진위면 가곡리 505,37.11112929,127.0687713
초월고등학교,고등학교,경기도 광주시 초월읍 대쌍령리 495,37.38768343,127.2901238
충덕중학교,중학교,전라남도 여수시 덕충동 429,34.75467671,127.7458454
청통중학교,중학교,경상북도 영천시 청통면 원촌리 220,35.99118178,128.8250911
청리중학교,중학교,경상북도 상주시 청리면 청하리 954-5,36.3310166,128.1283006
정곡중학교,중학교,경상남도 의령군 정곡면 중교리 513,35.38208339,128.3276905
천안중앙고등학교,고등학교,충청남도 천안시 동남구 원성동 460-1,36.81051536,127.1592703
천안여자고등학교,고등학교,충청남도 천안시 동남구 삼룡동 102-1,36.77854491,127.1689156
천안청수고등학교,고등학교,충청남도 천안시 동남구 청수동 423,36.79108191,127.1592365
천안제일고등학교,고등학교,충청남도 천안시 동남구 원성동 260,36.80789756,127.153866
천안쌍용고등학교,고등학교,충청남도 천안시 서북구 쌍용동 502-8,36.78807449,127.1137715
천안신당고등학교,고등학교,충청남도 천안시 서북구 신당동 286-2,36.85132243,127.1591957
중모중학교,중학교,경상북도 상주시 모동면 덕곡리 1087,36.32531221,127.9611077
진도고등학교,고등학교,전라남도 진도군 진도읍 동외리 555-5,34.48752953,126.2754627
천안중앙초등학교,초등학교,충청남도 천안시 동남구 오룡동 179,36.80519623,127.1490253
천안남산초등학교,초등학교,충청남도 천안시 동남구 원성동 304,36.80468739,127.1538932
천안일봉초등학교,초등학교,충청남도 천안시 동남구 다가동 380-8,36.79968332,127.1384201
천안초등학교,초등학교,충청남도 천안시 동남구 성황동 36,36.8133751,127.151574
천안삼거리초등학교,초등학교,충청남도 천안시 동남구 삼룡동 246-24,36.78945353,127.163463
천안청수초등학교,초등학교,충청남도 천안시 동남구 청수동 235,36.78894296,127.1507399
천안용곡초등학교,초등학교,충청남도 천안시 동남구 용곡동 497-15,36.78680007,127.1317727
천안청룡초등학교,초등학교,충청남도 천안시 동남구 용곡동 584,36.78086974,127.1395518
지정중학교,중학교,경상남도 의령군 지정면 마산리 650-2,35.36571691,128.4144273
칠원중학교,중학교,경상남도 함안군 칠서면 무릉리 908,35.31822675,128.5073919
줄포자동차공업고등학교,고등학교,전라북도 부안군 줄포면 우포리 138,35.58443351,126.677017
조도고등학교,고등학교,전라남도 진도군 조도면 창유리 1025-4,34.31286933,126.0424272
지명고등학교,고등학교,전라남도 신안군 지도읍 읍내리 404-4,35.06368852,126.2022945
천안신촌초등학교,초등학교,충청남도 천안시 동남구 신방동 768-1,36.78705441,127.1232208
천안새샘초등학교,초등학교,충청남도 천안시 동남구 신방동 1924,36.77087146,127.1309812
천안청당초등학교,초등학교,충청남도 천안시 동남구 청당동 300,36.77988919,127.1515782
천안가온초등학교,초등학교,충청남도 천안시 동남구 청당동 469,36.78523774,127.1487613
천안봉명초등학교,초등학교,충청남도 천안시 동남구 봉명동 214,36.80548388,127.1350365
천안봉서초등학교,초등학교,충청남도 천안시 동남구 봉명동 482,36.81281237,127.1312724
초촌초등학교,초등학교,충청남도 부여군 초촌면 응평리 80,36.26291356,127.0238066
중경고등학교,고등학교,서울특별시 용산구 이촌동 300-302,37.51750016,126.9754854
청량고등학교,고등학교,서울특별시 동대문구 청량리동 7,37.58877714,127.0512584
정일초등학교,초등학교,전라북도 정읍시 용계동 332,35.5899774,126.8203253
정읍초등학교,초등학교,전라북도 정읍시 수성동 171,35.58753828,126.8624119
정읍수성초등학교,초등학교,전라북도 정읍시 수성동 917-3,35.58435124,126.8564369
정읍서초등학교,초등학교,전라북도 정읍시 연지동 49-18,35.56976406,126.8467623
정우초등학교,초등학교,전라북도 정읍시 정우면 수금리 116,35.65194071,126.8796394
진천여자중학교,중학교,충청북도 진천군 진천읍 성석리 343,36.86867224,127.4568214
천안오성고등학교,고등학교,충청남도 천안시 서북구 성성동 1-4,36.8415273,127.142135
충주예성여자고등학교,고등학교,충청북도 충주시 호암동 526-1,36.95474497,127.9309799
청원고등학교,고등학교,충청북도 청주시 청원구 오창읍 구룡리 376-3,36.71365485,127.4151511
칠성중학교,중학교,경상남도 함안군 칠서면 용성리 22-22,35.38838503,128.5026146
창녕중학교,중학교,경상남도 창녕군 창녕읍 말흘리 293,35.53506749,128.5026642
창녕여자중학교,중학교,경상남도 창녕군 창녕읍 말흘리 230,35.53942087,128.5051981
점촌중학교,중학교,경상북도 문경시 모전동 600,36.59927705,128.1901494
충북대학교사범대학부설중학교,중학교,충청북도 청주시 흥덕구 가경동 176-9,36.62382581,127.4385285
정석항공과학고등학교,고등학교,인천광역시 미추홀구 학익동 336-1,37.44941571,126.6595143
청학공업고등학교,고등학교,인천광역시 연수구 청학동 455-1,37.42058599,126.6685912
춘포초등학교,초등학교,전라북도 익산시 춘포면 용연리 811,35.90188222,127.010943
정읍동초등학교,초등학교,전라북도 정읍시 장명동 29,35.56693997,126.8611801
정읍남초등학교,초등학교,전라북도 정읍시 시기동 506-19,35.5610687,126.849068
정읍북초등학교,초등학교,전라북도 정읍시 농소동 14-1,35.57939334,126.8489945
진량고등학교,고등학교,경상북도 경산시 진량읍 신상리 1114-6,35.87666336,128.8101808
청송고등학교,고등학교,경상북도 청송군 청송읍 금곡리 815-3,36.42948348,129.0582714
죽산고등학교,고등학교,경기도 안성시 죽산면 죽산리 321,37.08270144,127.4246656
중모고등학교,고등학교,경상북도 상주시 모동면 덕곡리 1073,36.32496173,127.9602029
청학고등학교,고등학교,경기도 남양주시 별내면 청학리 408-1,37.71138867,127.1196336
제천중앙초등학교,초등학교,충청북도 제천시 청전동 625,37.15296505,128.2152962
주성초등학교,초등학교,충청북도 청주시 상당구 영동 48-1,36.64146533,127.4851685
청남초등학교,초등학교,충청북도 청주시 상당구 영운동 127,36.62013323,127.4977758
진안제일고등학교,고등학교,전라북도 진안군 진안읍 군하리 386,35.78652078,127.4207005
진서고등학교,고등학교,경상남도 진주시 수곡면 대천리 226-1,35.19709892,127.9276641
진주고등학교,고등학교,경상남도 진주시 상봉동 987-1,35.20026481,128.0807625
청주고등학교,고등학교,충청북도 청주시 흥덕구 복대동 869,36.63549382,127.4554746
칠원고등학교,고등학교,경상남도 함안군 칠서면 무릉리 908,35.31750851,128.5067056
창녕고등학교,고등학교,경상남도 창녕군 대지면 효정리 37,35.5447102,128.481736
천안업성고등학교,고등학교,충청남도 천안시 서북구 업성동 195-5,36.86166638,127.1369598
주중초등학교,초등학교,충청북도 청주시 청원구 주중동 173-3,36.67181982,127.4919144
진경여자중학교,중학교,전라북도 익산시 황등면 동연리 620,36.00041979,126.9323099
정남중학교,중학교,경기도 화성시 정남면 신리 85,37.16582726,126.9785459
충현초등학교,초등학교,경기도 광명시 소하동 1375,37.43298748,126.8863027
청룡초등학교,초등학교,충청남도 보령시 신흑동 350,36.31936457,126.5382568
청파초등학교,초등학교,충청남도 보령시 신흑동 835,36.31842182,126.5112946
진부고등학교,고등학교,강원도 평창군 진부면 하진부리 258-2,37.63537899,128.552629
철원여자고등학교,고등학교,강원도 철원군 동송읍 이평리 862,38.20448403,127.2099994
진보고등학교,고등학교,경상북도 청송군 진보면 진안리 562-2,36.53241449,129.0414201
청룡초등학교장고분교장,초등학교,충청남도 보령시 오천면 삽시도리 884,36.3888976,126.3363472
중앙고등학교,고등학교,서울특별시 종로구 계동 1,37.58400728,126.9868357
창녕여자고등학교,고등학교,경상남도 창녕군 창녕읍 말흘리 47,35.54030458,128.5051106
진성여자고등학교,고등학교,전라남도 여수시 봉강동 203-1,34.73984112,127.7207517
태원고등학교,고등학교,경기도 성남시 분당구 야탑동 754-1,37.40318322,127.1293177
충주중산고등학교,고등학교,충청북도 충주시 호암동 33,36.94576495,127.9397678
주덕고등학교,고등학교,충청북도 충주시 주덕읍 신중리 130-3,36.97246274,127.7863367
제천고등학교,고등학교,충청북도 제천시 청전동 162,37.14339087,128.2174865
제천제일고등학교,고등학교,충청북도 제천시 동현동 15-3,37.13451772,128.2206799
충원고등학교,고등학교,충청북도 충주시 엄정면 용산리 387-1,37.08794154,127.9107382
정왕고등학교,고등학교,경기도 시흥시 정왕동 1849-4,37.35012107,126.7281917
천동초등학교,초등학교,충청남도 천안시 동남구 동면 동산리 553,36.77798031,127.3477518
정동초등학교,초등학교,경상남도 사천시 정동면 대곡리 291-1,35.05753528,128.123962
중화고등학교,고등학교,서울특별시 중랑구 중화동 21-4,37.60476638,127.0830568
지산초등학교,초등학교,경상북도 구미시 지산동 177-1,36.1406664,128.3446697
천생초등학교,초등학교,경상북도 구미시 구평동 431-2,36.09393555,128.4379953
진상중학교,중학교,전라남도 광양시 진상면 섬거리 557-38,35.01765553,127.7175347
청웅초등학교,초등학교,전라북도 임실군 청웅면 구고리 111,35.57095468,127.204394
창문여자고등학교,고등학교,서울특별시 강북구 미아동 8-6,37.61335506,127.0363372
줄포중학교,중학교,전라북도 부안군 줄포면 줄포리 272,35.59239753,126.6757583
주산중학교,중학교,전라북도 부안군 주산면 갈촌리 357-11,35.67049307,126.7120081
추풍령초등학교,초등학교,충청북도 영동군 추풍령면 추풍령리 375-1,36.21473778,127.9966315
진천상산초등학교,초등학교,충청북도 진천군 진천읍 읍내리 350-2,36.85541164,127.4384349
진천삼수초등학교,초등학교,충청북도 진천군 진천읍 읍내리 333-1,36.85632504,127.4409028
차동초등학교,초등학교,충청남도 서산시 인지면 차리 41,36.77635007,126.4004383
증산초등학교,초등학교,경상북도 김천시 증산면 유성리 276-7,35.90201679,128.0357072
진성고등학교,고등학교,경기도 광명시 하안동 23-1 진성고등학교,37.46928455,126.877452
청양초등학교,초등학교,충청남도 청양군 청양읍 읍내리 5-2,36.45372249,126.8053525
정산초등학교,초등학교,충청남도 청양군 정산면 서정리 34,36.41649252,126.9458486
청남초등학교,초등학교,충청남도 청양군 청남면 청소리 216-1,36.35512703,126.9517597
추곡초등학교,초등학교,강원도 춘천시 북산면 추곡리 562,38.02446741,127.8823459
지촌초등학교지암분교장,초등학교,강원도 춘천시 사북면 지암리 308,37.98121081,127.6071724
칠량초등학교,초등학교,전라남도 강진군 칠량면 영동리 1113-5,34.57338359,126.8001333
춘양초등학교,초등학교,경상북도 봉화군 춘양면 의양리 341,36.93967404,128.9155512
중앙초등학교,초등학교,강원도 원주시 학성동 1260,37.35264834,127.9394677
탄부초등학교,초등학교,충청북도 보은군 탄부면 덕동리 77,36.42470782,127.7767521
조산초등학교,초등학교,인천광역시 강화군 양도면 조산리 235-1,37.65304738,126.4374696
죽림초등학교,초등학교,충청북도 청주시 서원구 죽림동 293,36.61260094,127.4432825
직지초등학교,초등학교,충청북도 청주시 흥덕구 복대동 3368,36.63978374,127.4379992
청일초등학교,초등학교,강원도 횡성군 청일면 유동리 1005-1,37.58147523,128.1461224
창동고등학교,고등학교,서울특별시 도봉구 창동 694-10,37.65079797,127.0385983
정의여자고등학교,고등학교,서울특별시 도봉구 쌍문동 150-1,37.65276889,127.031104
진평중학교,중학교,경상북도 구미시 진평동 178,36.09501035,128.4212062
조마초등학교,초등학교,경상북도 김천시 조마면 강곡리 237,36.03315956,128.0992255
청보초등학교,초등학교,충청남도 보령시 청라면 내현리 636,36.38923605,126.6558056
청라초등학교,초등학교,충청남도 보령시 청라면 나원리 916,36.39066601,126.6720367
충화초등학교,초등학교,충청남도 부여군 충화면 천당리 463-1,36.18301125,126.8140677
청하초등학교,초등학교,경상북도 포항시 북구 청하면 덕성리 327,36.19854667,129.3377757
태장고등학교,고등학교,경기도 수원시 영통구 영통동 973-2,37.24913789,127.0589925
춘천고등학교,고등학교,강원도 춘천시 소양로3가 149-1,37.88073227,127.7227843
직지초등학교,초등학교,경상북도 김천시 대항면 향천리 589-1,36.12281295,128.0216472
죽왕초등학교,초등학교,강원도 고성군 죽왕면 오호리 225,38.3301847,128.5228288
천진초등학교,초등학교,강원도 고성군 토성면 천진리 181,38.25730114,128.5574096
춘천교육대학교부설초등학교,초등학교,강원도 춘천시 효자동 420,37.86903132,127.7314047
죽리초등학교,초등학교,강원도 양구군 남면 죽리 341-2,38.07043397,127.9933985
창원초등학교,초등학교,경상남도 창원시 의창구 서상동 513,35.26556779,128.6190808
중동초등학교,초등학교,경상남도 창원시 의창구 서상동 657,35.26037326,128.6230526
제산초등학교,초등학교,경상남도 거제시 양정동 818,34.88709826,128.6420044
진목초등학교,초등학교,경상남도 거제시 옥포동 1272-3 진목초등학교,34.90144147,128.6841712
천포초등학교,초등학교,경상북도 경주시 건천읍 천포리 721,35.84531955,129.0948262
청명초등학교,초등학교,전라북도 완주군 구이면 덕천리 196-1,35.75119584,127.1247984
태봉초등학교,초등학교,전라북도 완주군 구이면 평촌리 1111-1,35.74525425,127.1488787
조원고등학교,고등학교,경기도 수원시 장안구 조원동 44,37.30706195,127.0153693
진광고등학교,고등학교,강원도 원주시 우산동 307-1,37.372856,127.9364603
천의초등학교,초등학교,충청남도 당진시 정미면 천의리 335,36.87751121,126.5720621
정미초등학교,초등학교,충청남도 당진시 정미면 매방리 120,36.85626605,126.5536621
조금초등학교,초등학교,충청남도 당진시 대호지면 조금리 355,36.90121888,126.4996962
초전초등학교,초등학교,경상북도 성주군 초전면 대장리 592,35.97609157,128.2625466
초전초등학교봉소분교장,초등학교,경상북도 성주군 초전면 용봉리 1072,36.02533195,128.2624456
천천초등학교,초등학교,전라북도 장수군 천천면 춘송리 833-1,35.73534454,127.5335162
지곡초등학교,초등학교,경상북도 영천시 화남면 삼창리 248,36.06054822,128.8898156
탑동초등학교,초등학교,충청남도 당진시 채운동 488-1,36.89740849,126.6227747
지례초등학교,초등학교,경상북도 김천시 지례면 교리 584,35.98614433,128.0268958
주생초등학교,초등학교,전라북도 남원시 주생면 지당리 480-9,35.38255139,127.3254141
진흥초등학교,초등학교,충청북도 청주시 흥덕구 복대동 3031,36.63584858,127.4348408
증안초등학교,초등학교,충청북도 청주시 흥덕구 복대동 2610,36.63431844,127.4276731
청도초등학교,초등학교,경상남도 밀양시 청도면 두곡리 53,35.55142414,128.6241518
칠보초등학교,초등학교,전라북도 정읍시 칠보면 무성리 25-1,35.60692824,126.9893467
태인초등학교,초등학교,전라남도 광양시 태인동 1437,34.94579539,127.7442964
충주공업고등학교,고등학교,충청북도 충주시 용산동 453,36.96487002,127.9401799
충주상업고등학교,고등학교,충청북도 충주시 호암동 33,36.94607075,127.9385662
제천산업고등학교,고등학교,충청북도 제천시 고명동 765,37.11996539,128.2340738
제천상업고등학교,고등학교,충청북도 제천시 신백동 182-3,37.13316003,128.2285433
제천디지털전자고등학교,고등학교,충청북도 제천시 봉양읍 팔송리 360,37.14060663,128.1154966
충북에너지고등학교,고등학교,충청북도 청주시 상당구  미원면 내산리 218-2,36.63929488,127.6562132
충북생명산업고등학교,고등학교,충청북도 보은군 보은읍 교사리 123,36.49217425,127.716588
