공원명,위도,경도,공원면적,제공기관명
옥암 1호어린이공원,36.5908,126.646564,1584,충청남도
옥암 2호어린이공원,36.593138,126.652057,1623,충청남도
옥암공원(홍성13호),36.595133,126.657157,2700,충청남도
웅덩이공원(홍북3호),36.651145,126.684213,3916,충청남도
지형놀이공원(홍북10호),36.645698,126.676773,6945,충청남도
홍남공원(홍성16호),36.596631,126.667753,2336,충청남도
홍성읍 22호어린이공원,36.600274,126.65132,1503,충청남도
광천생활체육공원(광천1호),36.507065,126.635849,87005,충청남도
신리체육공원(홍북1호),36.648505,126.666092,77256,충청남도
광천 1호 소공원,36.487724,126.617557,1052,충청남도
남당리 1호소공원(남당유통형),36.539059,126.47072,2466,충청남도
남당리 1호소공원(남당취락),36.540747,126.471806,630,충청남도
남당리 2호소공원(남당유통형),36.538815,126.47051,2395,충청남도
두레2소공원(홍북1호),36.660121,126.682918,1378,충청남도
두레4소공원(홍북3호),36.659088,126.68267,1131,충청남도
두레5소공원(홍북4호),36.657521,126.683368,1345,충청남도
두레6소공원(홍북5호),36.657508,126.685927,1411,충청남도
역재방죽지구 2호 소공원,36.591093,126.670405,2183,충청남도
옥암 1호소공원,36.593314,126.651583,1189,충청남도
홍성산단 1호소공원,36.627902,126.532325,1804,충청남도
홍성산단 2호소공원,36.627969,126.532973,3075,충청남도
홍성읍 24호소공원(오관지구),36.59736,126.664103,701,충청남도
역사공원(23호공원),36.604529,126.66849,5134,충청남도
홍북면 1호 홍예공원,36.6568,126.667177,201619,충청남도
어사리노을공원,36.555699,126.46852,11840,충청남도
예산1(중앙공원),36.4103171,126.5027063,202568,충청남도
예산2(창소공원),36.4335055,126.5012601,33030,충청남도
예산4(예산공원),36.4114527,126.5016527,29967,충청남도
예산12(삽티공원),36.4042015,126.5130789,69591,충청남도
예산13(대회공원),36.4026832,126.5122106,1525,충청남도
삽교9(9호근린공원),36.4107629,126.4419006,23176,충청남도
덕산1(덕산공원),36.4226687,126.400538,12105,충청남도
내포1(수암천공원),36.4007098,126.400402,24207,충청남도
내포2(목리천공원),36.3939749,126.4022456,106216.8,충청남도
예당1(근린공원),36.4553317,126.432091,44132.2,충청남도
신소재1(근린공원),36.4740934,126.4152295,29512,충청남도
예산5(5호어린이공원),36.412688,126.4957543,1500,충청남도
예산6(나래공원),36.4117354,126.5024326,1500,충청남도
예산7(상록공원),36.4353933,126.5027636,1320,충청남도
예산9(9호어린이공원),36.413021,126.5005343,2770,충청남도
예산11(11호어린이공원),36.413905,126.5006211,1782,충청남도
예산14(14호어린이공원),36.4148102,126.4958244,1852,충청남도
예산16(16호어린이공원),36.4028211,126.5052599,1689,충청남도
삽교13(13호어린이공원),36.4018271,126.4504951,7173,충청남도
내포1(무당벌레공원),36.4020387,126.4030518,2522,충청남도
내포2(자연소리공원),36.4019413,126.4047665,2399,충청남도
내포3(여치공원),36.4016982,126.4101068,5893,충청남도
내포4(쇠똥구리공원),36.3956751,126.4017618,6995,충청남도
내포5(소금쟁이공원),36.3958196,126.4040285,2500,충청남도
내포6(풍뎅이숲공원),36.400384,126.4056622,7382.2,충청남도
내포7(하늘놀이공원),36.4006202,126.4107475,4663.5,충청남도
내포8(거미줄놀이공원),36.4017478,126.4109387,1841,충청남도
내포9(숲속하늘소공원),36.4010407,126.4113974,3742.2,충청남도
내포11(사슴벌레공원),36.4003414,126.4117221,2432.6,충청남도
내포12(개미공원),36.3947646,126.4057298,1712,충청남도
내포13(나비공원),36.3948351,126.4103391,1553.3,충청남도
예산10(10호소공원),36.4130485,126.4946168,808,충청남도
예산17(17호소공원),36.4057784,126.5045454,1731.3,충청남도
예산18(18호소공원),36.4045541,126.5035431,1083.5,충청남도
예산19(19호소공원),36.4043799,126.5035074,1207.6,충청남도
예산21(21호소공원),36.4047012,126.5039004,4076,충청남도
예산22(22호소공원),36.4053835,126.5046642,2654.3,충청남도
삽교7(7호소공원),36.4103835,126.4439821,154,충청남도
삽교10(10호소공원),36.4107176,126.4456869,3184,충청남도
삽교11(11호소공원),36.4027368,126.4539933,3916,충청남도
삽교12(12호소공원),36.4014286,126.4534306,3814,충청남도
삽교14(14호소공원),36.4044286,126.4506061,12074,충청남도
삽교15(15호소공원),36.4037913,126.4505086,2499,충청남도
덕산4(4호소공원),36.4137496,126.3946784,377,충청남도
덕산5(5호소공원),36.4136451,126.3948329,510,충청남도
내포1(두레1소공원),36.3946558,126.4053772,968,충청남도
내포2(두레3소공원),36.3937337,126.4107749,1415,충청남도
예당2(2호소공원),36.4536105,126.4328481,9282.8,충청남도
예당3(3호소공원),36.4608265,126.4336318,6390.7,충청남도
신소재1(소공원),36.4749793,126.4156861,2383,충청남도
예산1(동학농민혁명기념공원),36.4257077,126.5032955,13621,충청남도
예산2(산성공원),36.4131698,126.4924329,130248,충청남도
내포1(애향공원),36.3941463,126.4100662,55987.9,충청남도
비도시1(의좋은형제공원),36.3624336,126.4731211,9128,충청남도
내포1(홍예공원),36.3932766,126.4000909,121193.5,충청남도
비도시2(문화공원),36.3942222,126.4615638,1550,충청남도
신소재1(수변공원),36.4748247,126.4208226,8669,충청남도
신도시20(주제공원),36.401214,126.4023651,45404,충청남도
기업도시,36.4203,126.2012,50130,충청남도
기업도시,36.4209,126.1946,43730,충청남도
기업도시,36.422,126.194,40980,충청남도
기업도시,36.4229,126.1941,34240,충청남도
기업도시,36.4205,126.1952,11320,충청남도
기업도시,36.401,126.1937,16800,충청남도
동문공원,36.4512,126.1822,14200,충청남도
백화산공원,36.4539,126.174,149947,충청남도
승언공원,36.3123,126.2032,67987,충청남도
태안도시,36.4441,126.1758,8749,충청남도
환동공원,36.4509,126.1728,61544,충청남도
동평2지구,36.4453,126.1841,1701,충청남도
어린이 03호공원,36.4444,126.1818,1779,충청남도
어린이 04호공원,36.4453,126.1822,1558,충청남도
어린이 05호공원,36.4449,126.1805,1593,충청남도
어린이 06호공원,36.4525,126.18,3340,충청남도
어린이 07호공원,36.4517,126.1807,2095,충청남도
어린이 08호공원,36.4525,126.1758,1805,충청남도
어린이 09호공원,36.4515,126.1734,1723,충청남도
어린이 10호공원,36.4534,126.1728,2058,충청남도
어린이 11호공원,36.4051,126.0819,2983,충청남도
어린이 12호공원,36.311,126.2047,2119,충청남도
어린이 13호공원,36.3102,126.204,1542,충청남도
어린이 14호공원,36.3055,126.205,1587,충청남도
어린이 28호공원,36.4506,126.1829,1717,충청남도
몽산지구,36.4135,126.1546,1100,충청남도
몽산지구,36.413,126.1555,1335,충청남도
태안도시,36.4529,126.1738,876,충청남도
태안도시,36.4526,126.1749,10075,충청남도
안면도시,36.3102,126.2027,17113,충청남도
진주성공원,35.189101,128.078252,182700,경상남도 진주시
장대어린이공원,35.193028,128.08848,905,경상남도 진주시
수정어린이공원,35.197335,128.085329,1210,경상남도 진주시
남강선사유적공원,35.224058,127.961967,29447,경상남도 진주시
하대중앙공원,35.194062,128.1196322,5652,경상남도 진주시
도래새미공원,35.192333,128.12489,3543,경상남도 진주시
칠암어린이공원,35.183443,128.092165,6208,경상남도 진주시
가마못공원,35.201882,128.073808,4214,경상남도 진주시
봉원2어린이공원,35.201388,128.066899,1473,경상남도 진주시
가호1어린이공원,35.160358,128.106637,750,경상남도 진주시
가호2어린이공원,35.158705,128.106265,855,경상남도 진주시
문산어린이공원,35.166207,128.165789,690,경상남도 진주시
평거1어린이공원,35.170245,128.0515004,1501,경상남도 진주시
평거3어린이공원,35.173615,128.05837,1501,경상남도 진주시
송림공원,35.175762,128.108166,26986,경상남도 진주시
평거4어린이공원,35.181762,128.068319,1513,경상남도 진주시
평거2어린이공원,35.169219,128.050252,1570,경상남도 진주시
상평동동어린이공원,35.173105,128.124332,1628,경상남도 진주시
상평서동어린이공원,35.169582,128.114504,1656,경상남도 진주시
가호3어린이공원,35.162452,128.111142,1500,경상남도 진주시
가호4어린이공원,35.160972,128.1084,2047,경상남도 진주시
가호5어린이공원,35.162217,128.108262,2024,경상남도 진주시
평거5어린이공원,35.176587,128.069702,2173,경상남도 진주시
평거6어린이공원,35.178893,128.066503,1765,경상남도 진주시
평거7어린이공원,35.177502,128.065488,2101,경상남도 진주시
평거8어린이공원,35.177484,128.065543,1994,경상남도 진주시
평거9어린이공원,35.174796,128.063754,1714,경상남도 진주시
평거10어린이공원,35.172548,128.062819,2232,경상남도 진주시
평거11어린이공원,35.171421,128.065455,2077,경상남도 진주시
평거12어린이공원,35.173715,128.066641,1894,경상남도 진주시
중천1공원,35.218153,128.141834,20323,경상남도 진주시
중천2공원,35.218293,128.139484,2378,경상남도 진주시
중천어린이공원,35.216082,128.140845,1500,경상남도 진주시
가호6어린이공원,35.163371,128.113391,2025,경상남도 진주시
가호7어린이공원,35.164279,128.116905,1820,경상남도 진주시
가호8어린이공원,35.162471,128.114589,1885,경상남도 진주시
가호9어린이공원,35.154655,128.108594,2005,경상남도 진주시
가호10어린이공원,35.148727,128.101361,1504,경상남도 진주시
가호11어린이공원,35.158364,128.10873,5268,경상남도 진주시
대평어린이공원,35.230846,127.959112,3135,경상남도 진주시
남가람공원,35.187402,128.081996,87000,경상남도 진주시
프린지공원,35.151688,128.106352,11075,경상남도 진주시
평거3근린공원,35.167756,128.05809,10053,경상남도 진주시
평거햇살공원,35.169475,128.058707,1520,경상남도 진주시
평거달팽이공원,35.169703,128.056872,1626,경상남도 진주시
평거종이비행기공원,35.16887,128.061368,1506,경상남도 진주시
원계어린이공원,35.145127,128.103941,1845,경상남도 진주시
이현1근린공원,35.194309,128.055661,10273,경상남도 진주시
사봉산단1공원,35.191016,128.273368,40631,경상남도 진주시
사봉산단2공원,35.183992,128.283883,63946,경상남도 진주시
사봉산단3공원,35.184803,128.28632,65320,경상남도 진주시
초전공원,35.2084516,128.125611,96095,경상남도 진주시
가호12어린이공원,35.105676,128.111536,2032,경상남도 진주시
가호13어린이공원,35.163423,128.108522,1862,경상남도 진주시
이현1어린이공원,35.193679,128.059782,2698,경상남도 진주시
문산1공원,35.156266,128.163911,9986,경상남도 진주시
초장1지구1공원,35.214724,128.109361,10366,경상남도 진주시
초장1지구2공원,35.209406,128.087324,10351,경상남도 진주시
초장1지구3공원,35.211851,128.104002,15252,경상남도 진주시
초장1지구문화공원,35.212373,128.114234,7606,경상남도 진주시
정촌산단공원,35.117576,128.099658,55270,경상남도 진주시
혁신도시1공원,35.18212,128.139731,17952,경상남도 진주시
노을지공원,35.177977,128.133684,25330,경상남도 진주시
기쁨누리공원,35.178002,128.136554,11222,경상남도 진주시
바람모아공원,35.171923,128.130071,143731,경상남도 진주시
나래공원,35.173717,128.133617,21792,경상남도 진주시
생기율공원,35.176581,128.138518,82083,경상남도 진주시
따스하리공원,35.169794,128.137744,86745,경상남도 진주시
아람울공원,35.17683,128.145378,10631,경상남도 진주시
한터울공원,35.174703,128.147582,17883,경상남도 진주시
참살이울공원,35.172732,128.144867,13083,경상남도 진주시
하얀울공원,35.172035,128.156836,126060,경상남도 진주시
나누미공원,35.179299,128.139746,1558,경상남도 진주시
쌈지울공원,35.180146,128.146879,8489,경상남도 진주시
한치울공원,35.17718,128.143816,1682,경상남도 진주시
소담울공원,35.169804,128.146334,667,경상남도 진주시
실크공원,35.182269,128.148579,2726,경상남도 진주시
조약돌공원,35.176422,128.151286,5351,경상남도 진주시
이음새공원,35.176542,128.154528,1540,경상남도 진주시
물새공원,35.169781,128.142612,1567,경상남도 진주시
여우별공원,35.172986,128.13821,1506,경상남도 진주시
토끼달공원,35.169759,128.137701,2452,경상남도 진주시
여울목공원,35.179712,128.140666,15752,경상남도 진주시
가람울공원,35.17768,128.146027,10403,경상남도 진주시
담이울공원,35.175322,128.143272,28461,경상남도 진주시
물초울공원,35.179264,128.139725,70347,경상남도 진주시
대나무공원,35.172659,128.149667,1513,경상남도 진주시
정촌산단소공원,35.131498,128.101833,2879,경상남도 진주시
정촌1어린이공원,35.115932,128.096285,1436,경상남도 진주시
정촌산단수변공원,35.124404,128.099426,11858,경상남도 진주시
평거4지구1공원,35.166452,128.045112,32397,경상남도 진주시
평거4지구2공원,35.163952,128.052147,28908,경상남도 진주시
평거4지구1어린이공원,35.166823,128.041157,3104,경상남도 진주시
평거4지구2어린이공원,35.16673,128.043558,3308,경상남도 진주시
금산갈전소공원,35.185281,128.155051,1754,경상남도 진주시
초전택지근린공원,35.206934,128.115021,12470,경상남도 진주시
초전1어린이공원,35.204589,128.114662,2465,경상남도 진주시
초전2어린이공원,35.20925,128.114408,1831,경상남도 진주시
대평1소공원,35.233941,127.959226,1194,경상남도 진주시
대평2소공원,35.231777,127.962619,1023,경상남도 진주시
대평3소공원,35.230839,127.959102,579,경상남도 진주시
대평체육공원,35.320172,127.962799,17629,경상남도 진주시
강주연못공원,35.113169,128.095103,55991,경상남도 진주시
초장1지구1어린이공원,35.214109,128.110828,1847,경상남도 진주시
초장1지구2어린이공원,35.208506,128.1104,2384,경상남도 진주시
초장1지구3어린이공원,35.210582,128.114563,1500,경상남도 진주시
초장1지구4어린이공원,35.209689,128.114517,1514,경상남도 진주시
신안2지구어린이공원,35.182236,128.064763,1987,경상남도 진주시
강남1소공원,35.185283,128.080303,205,경상남도 진주시
강남2소공원,35.184639,128.080358,81,경상남도 진주시
강남3소공원,35.186225,128.083158,166,경상남도 진주시
강남4소공원,35.1850404,128.082997,129,경상남도 진주시
강남5소공원,35.185159,128.083712,158,경상남도 진주시
강남6소공원,35.185627,128.084601,145,경상남도 진주시
강남7소공원,35.186226,128.085559,116,경상남도 진주시
지수압사소공원,35.234488,128.259175,994,경상남도 진주시
가산1소공원,35.151076,128.319581,2658,경상남도 진주시
가산2소공원,35.151999,128.318877,3353,경상남도 진주시
평거16어린이공원,35.177248,128.070662,1500,경상남도 진주시
평거17어린이공원,35.172144,128.067766,1500,경상남도 진주시
물빛여울공원,35.175786,128.1427382,13162,경상남도 진주시
초장1지구 역사공원,35.211528,128.105637,4849,경상남도 진주시
장계공원,35.433974,127.353292,132522,전라북도 장수군
의암공원,35.383154,127.311154,276200,전라북도 장수군
장계어린이공원,35.44735,127.35563,1514,전라북도 장수군
뜬봉샘생태공원,35.354182,127.294023,379975,전라북도 장수군
금암공원,36.274411,127.258811,40505,충청남도 계룡시
입암공원,36.249411,127.270511,10015,충청남도 계룡시
배골공원,36.272711,127.247511,2578,충청남도 계룡시
엄사5호공원,36.287411,127.234111,1519,충청남도 계룡시
엄사4호공원,36.287711,127.233111,2850,충청남도 계룡시
엄사3호공원,36.290311,127.238911,1685,충청남도 계룡시
엄사1호공원,36.288111,127.239611,4750,충청남도 계룡시
엄사공원,36.287111,127.244311,109505,충청남도 계룡시
새터산공원,36.275311,127.252111,38966,충청남도 계룡시
수양공원,35.083469,128.094003,60576,경상남도 사천시
반룡공원,35.071514,128.082731,35761,경상남도 사천시
초전공원,35.060875,128.061962,72168,경상남도 사천시
방지공원,35.063554,128.05166,59064,경상남도 사천시
근린공원1,35.004484,128.061633,22217,경상남도 사천시
근린공원2,35.008953,128.059413,9926,경상남도 사천시
망산공원,34.932451,128.072544,52715,경상남도 사천시
노산공원,34.924257,128.074044,30265,경상남도 사천시
청널공원,34.927472,128.064332,19795,경상남도 사천시
통창공원,34.929448,128.080511,23352,경상남도 사천시
모충공원,34.968888,128.04797,43068,경상남도 사천시
항공우주테마공원,35.069267,128.085748,96824,경상남도 사천시
화포3거리 공원,38.27578,128.26381,500,강원도 고성군
공현진 농어촌마을 다목적광장,38.2125,128.30288,3160,강원도 고성군
북천 수변공원,38.23409,128.27452,12875,강원도 고성군
거진 어린이공원,38.2657,128.27173,1500,강원도 고성군
간성 소공원,38.22479,128.28161,3291,강원도 고성군
하리 소공원,38.22478,128.28061,1491,강원도 고성군
대대리 소공원,38.23392,128.27448,4350,강원도 고성군
아야진 소공원,38.16223,128.33254,650,강원도 고성군
봉포리 소공원,38.14534,128.34026,300,강원도 고성군
천진 소공원,38.15347,128.33213,300,강원도 고성군
거진만남의 광장,38.26196,128.27148,300,강원도 고성군
애기미 쉼터,38.16155,128.33193,230,강원도 고성군
거성초등학교 명상숲,38.27067,128.27277,852,강원도 고성군
신안 근린공원,38.22399,128.28282,23890,강원도 고성군
거진 해맞이봉 산림욕장,38.26591,128.27574,296000,강원도 고성군
간성 수성샘터 산림욕장,38.22354,128.27319,352000,강원도 고성군
화진포 소나무숲 산림욕장,38.27379,128.26382,500000,강원도 고성군
새마을지도자 공원,38.20457,128.30368,8850,강원도 고성군
초도리 통일공원,38.29254,128.25466,5631,강원도 고성군
대대리 충혼탑 소공원,38.23387,128.27445,4350,강원도 고성군
자산교 소공원,38.26153,128.26545,2000,강원도 고성군
용촌리 장승 소공원,38.13463,128.34552,1350,강원도 고성군
흘리 은행나무 소공원,38.14352,128.21555,1800,강원도 고성군
고성경찰서 소공원,38.22389,128.28382,1351,강원도 고성군
오호리 붕어섬 소공원,38.19371,128.31311,1940,강원도 고성군
간성 소규모 쉼터,38.22362,128.28128,412,강원도 고성군
거진 소규모 쉼터,38.26551,128.27158,451,강원도 고성군
상리 소규모 쉼터,38.22449,128.27506,294,강원도 고성군
거진 철둑길 쌈지공원,38.26558,128.27037,597,강원도 고성군
거진종합 스포츠타운 쌈지공원,38.26337,128.26451,1630,강원도 고성군
고성중고입구 쌈지공원,38.22516,128.27487,370,강원도 고성군
간성읍 동호1리 쌈지공원,38.23318,128.28531,400,강원도 고성군
토골샘터 쌈지공원,38.22355,128.27403,600,강원도 고성군
상리 소나무거리 도시숲,38.22576,128.27479,825,강원도 고성군
연당마을 녹색쌈지공원,38.22409,128.28008,600,강원도 고성군
금수리1길 녹색쌈지공원,38.22363,128.28015,796,강원도 고성군
2012년 수성로 장송 쌈지공원,38.22341,128.27498,1138,강원도 고성군
2013년 수성로 장송 쌈지공원,38.22338,128.27585,1273,강원도 고성군
쇠룽골길 공공주차장 쉼터,38.22507,128.27535,500,강원도 고성군
상리공공센터 앞 쌈지공원,38.22512,128.27485,1180,강원도 고성군
산학리 녹색쉼터,38.28249,128.24537,203,강원도 고성군
신안리 녹색쌈지공원,38.22546,128.28059,1331,강원도 고성군
석문리 녹색쉼터,38.24324,128.25327,345,강원도 고성군
대진고등학교 명상숲,38.29014,128.25565,1025,강원도 고성군
야촌리 녹색쉼터,38.17588,128.31317,5034,강원도 고성군
송지호 경관도로 쉼터,38.20101,128.31045,18149,강원도 고성군
남천하구 체육공원,38.23085,128.29412,3570,강원도 고성군
흘리 백두대간표지석 공원,38.15575,128.21324,400,강원도 고성군
진부령 도로쉼터,38.16228,128.21306,500,강원도 고성군
광산리 도로쉼터,38.22208,128.24261,500,강원도 고성군
상리 경노당 쌈지공원,38.22441,128.27471,260,강원도 고성군
통일전망대 공원,38.35099,128.22317,6380,강원도 고성군
거진랜드마크 공원,38.25455,128.27261,200,강원도 고성군
문덕근린,35.95609,129.400884,14000,경상북도 포항시
원동11근린,35.965301,129.402366,10100,경상북도 포항시
원동7근린,35.972816,129.408586,11031,경상북도 포항시
대각근린,35.964423,129.379347,241437,경상북도 포항시
공단근린,35.949738,129.382838,129094,경상북도 포항시
공단1근린,35.957075,129.388231,14492,경상북도 포항시
해도근린,36.010485,129.368369,84400,경상북도 포항시
연일근린,35.996283,129.351532,19600,경상북도 포항시
지곡라근린공원(체육공원),36.032998,129.320903,13947.1,경상북도 포항시
지곡마근린공원,36.026181,129.324506,13719.9,경상북도 포항시
지곡근린공원,36.027679,129.321846,53396.2,경상북도 포항시
대도,36.011199,129.357045,2697.6,경상북도 포항시
대도1,36.022605,129.364551,1170.6,경상북도 포항시
대도2,36.011362,129.361806,1160.7,경상북도 포항시
대도4,36.023618,129.364203,4183,경상북도 포항시
상도2,36.011273,129.352875,1830,경상북도 포항시
상도3,36.016625,129.357826,4108,경상북도 포항시
상도4,36.015345,129.35939,2186,경상북도 포항시
해도1(무지개),36.00865,129.35933,2707.4,경상북도 포항시
해도2,36.022087,129.375171,1183.1,경상북도 포항시
해도3,36.016473,129.368783,1164,경상북도 포항시
해도4,36.022418,129.375354,2961.5,경상북도 포항시
송도1,36.03570001,129.3724,991.7,경상북도 포항시
송도2,36.032071,129.373691,989.4,경상북도 포항시
송도3,36.026621,129.378212,2160,경상북도 포항시
청림공원,35.991228,129.404821,1500.2,경상북도 포항시
일월1,35.994084,129.420153,2390,경상북도 포항시
대잠2,36.015337,129.341719,1500,경상북도 포항시
대잠3,36.016649,129.342051,2836.1,경상북도 포항시
대잠1(포),36.014201,129.337695,544,경상북도 포항시
대잠2(포),36.012768,129.339312,860,경상북도 포항시
대잠3(포),36.01197,129.335738,419,경상북도 포항시
이동2,36.029667,129.337668,4417,경상북도 포항시
이동3,36.02708528,129.339499,6602.2,경상북도 포항시
이동4,36.02418855,129.339919,4958.1,경상북도 포항시
센트럴하이츠,36.021755,129.338399,1586.2,경상북도 포항시
유강1,36.004523,129.313939,3213.9,경상북도 포항시
유강2,36.00479,129.316783,3009.9,경상북도 포항시
유강3,36.004339,129.320048,2578.6,경상북도 포항시
유강4,36.003962,129.319132,2050.3,경상북도 포항시
지곡가공원,36.033112,129.32035,2800.2,경상북도 포항시
지곡나공원,36.029059,129.317709,1594,경상북도 포항시
지곡다공원,36.031001,129.323056,2412.6,경상북도 포항시
지곡4공원,36.033341,129.313441,3019.6,경상북도 포항시
효자1,36.007402,129.331568,3600,경상북도 포항시
효자2,36.007402,129.331568,3350,경상북도 포항시
효자3,36.007402,129.331568,2500,경상북도 포항시
효자4,36.007402,129.331568,2450,경상북도 포항시
문덕1,35.961894,129.401607,1700,경상북도 포항시
문덕2,35.958675,129.400996,1600,경상북도 포항시
문덕3,35.95616,129.404842,1599.7,경상북도 포항시
문덕4,35.958617,129.404365,1600,경상북도 포항시
문덕5,35.959933,129.404399,1600,경상북도 포항시
문덕6,35.961338,129.405965,1599.9,경상북도 포항시
문덕7,35.963087,129.406706,1600.6,경상북도 포항시
문덕8,35.964119,129.40403,1599.6,경상북도 포항시
문덕11,35.949642,129.408872,1583,경상북도 포항시
원동8,35.973994,129.403451,4282,경상북도 포항시
원동10,35.972447,129.405541,3887,경상북도 포항시
원동12,35.968823,129.406353,3033,경상북도 포항시
원동13,35.969608,129.408562,3033,경상북도 포항시
원동14,35.966864,129.406617,3033,경상북도 포항시
원동15,35.965809,129.408228,2888,경상북도 포항시
환호공원,36.066514,129.390252,516779,경상북도 포항시
사방기념공원,36.16373,129.397824,49900,경상북도 포항시
장량근린,36.086647,129.387186,13196,경상북도 포항시
장성근린,36.08101,129.381314,13872,경상북도 포항시
양덕30근린(양덕체육),36.080783,129.403959,21200,경상북도 포항시
햇살근린(장량1근린),36.091889,129.381205,27692,경상북도 포항시
물빛근린(장량2근린),36.090166,129.39612,23913,경상북도 포항시
영일만일반산업단지,36.092049,129.415374,56783,경상북도 포항시
이동1,36.031386,129.343544,2370.4,경상북도 포항시
학산5,36.056928,129.375233,1722.1,경상북도 포항시
죽도,36.015546,129.350419,1828,경상북도 포항시
죽도2,36.029519,129.359656,2017.5,경상북도 포항시
죽도3,36.02749316,129.362353,1565.3,경상북도 포항시
죽도4,36.026627,129.357187,1653.6,경상북도 포항시
죽도5,36.017145,129.354862,1653.6,경상북도 포항시
죽도6,36.020313,129.350412,1341.3,경상북도 포항시
죽도7,36.022597,129.356464,1766,경상북도 포항시
용흥1,36.028888,129.357293,629,경상북도 포항시
우현4,36.055653,129.357375,1415.9,경상북도 포항시
우현5,36.053361,129.359977,1570.7,경상북도 포항시
창포1,36.070791,129.370246,1986.7,경상북도 포항시
창포2,36.067645,129.36877,1316,경상북도 포항시
창포3,36.067161,129.370882,3089.9,경상북도 포항시
창포4,36.065874,129.369916,2851.1,경상북도 포항시
창포5,36.063785,129.369769,1640,경상북도 포항시
창포6,36.067386,129.372495,2750,경상북도 포항시
창포7,36.065126,129.374643,1838.5,경상북도 포항시
창포8,36.062892,129.375381,1950.1,경상북도 포항시
학산1,36.062198,129.366744,1880.5,경상북도 포항시
학산2,36.062791,129.369252,1482,경상북도 포항시
학산3,36.062475,129.369247,1897,경상북도 포항시
두호1,36.064556,129.381182,1659.2,경상북도 포항시
두호4,36.068998,129.382769,2082.4,경상북도 포항시
두호5,36.067396,129.381831,2534.8,경상북도 포항시
학산4,36.060832,129.374235,1963.8,경상북도 포항시
두호3,36.069876,129.378522,1659.2,경상북도 포항시
두호6,36.066287,129.380269,1990.1,경상북도 포항시
장성1,36.078563,129.383292,1630,경상북도 포항시
장성2,36.084684,129.383965,1540,경상북도 포항시
장성3,36.083635,129.390442,2000,경상북도 포항시
장성4,36.041824,129.365649,1600,경상북도 포항시
장성5,36.078089,129.394663,1900,경상북도 포항시
장성6,36.07384,129.389559,1900,경상북도 포항시
장성7,36.076326,129.384252,1766,경상북도 포항시
장성8,36.08716,129.383343,2225,경상북도 포항시
장성9,36.083759,129.381296,1540,경상북도 포항시
장성10,36.080108,129.379056,1540,경상북도 포항시
장성11,36.079704,129.383623,1540,경상북도 포항시
장성12,36.077035,129.381367,1520,경상북도 포항시
장성13,36.086105,129.389675,1900,경상북도 포항시
장성14,36.076717,129.387067,1900,경상북도 포항시
장성15,36.08038,129.395247,2000,경상북도 포항시
환호1,36.073459,129.398356,2440.5,경상북도 포항시
환호2,36.071867,129.398072,1805.6,경상북도 포항시
환호3,36.069182,129.399512,1573.8,경상북도 포항시
양덕제1호,36.08573,129.393266,2900.9,경상북도 포항시
양덕제2호,36.079323,129.398582,2505,경상북도 포항시
양덕제3호,36.082812,129.403884,2268.4,경상북도 포항시
양덕제4호,36.084097,129.407992,2275,경상북도 포항시
양덕제5호,36.080534,129.408306,2503.2,경상북도 포항시
남성6,36.106342,129.345797,1500,경상북도 포항시
옥성5,36.104199,129.340852,1503,경상북도 포항시
중성2호,36.110253,129.350673,1565,경상북도 포항시
중성,36.111268,129.352523,1500,경상북도 포항시
장량1(사랑골),36.091205,129.384235,3667.1,경상북도 포항시
장량2(북시골),36.08990001,129.384912,1749.9,경상북도 포항시
장량3(연오랑),36.088864,129.389502,1514,경상북도 포항시
장량4(세오녀),36.087622,129.390967,1520,경상북도 포항시
장량5(북미골),36.09047,129.391695,1750,경상북도 포항시
장량6(성곡),36.090153,129.394132,1750,경상북도 포항시
장량7(갈매기),36.088175,129.394575,1749.8,경상북도 포항시
어린이공원,36.009493,129.346933,2844.1,경상북도 포항시
성곡공원,36.080918,129.337858,6194.7,경상북도 포항시
어린이공원1,36.06832,129.366473,2452.3,경상북도 포항시
어린이공원2,36.06832,129.366473,3502,경상북도 포항시
소공원,36.06832,129.366473,793.2,경상북도 포항시
초곡공원,36.09093,129.336229,31464.8,경상북도 포항시
초곡1공원,36.09093,129.336229,13986.1,경상북도 포항시
초곡1공원,36.09093,129.336229,2669.6,경상북도 포항시
초곡2공원,36.09093,129.336229,1505.8,경상북도 포항시
초곡3공원,36.09093,129.336229,1665.2,경상북도 포항시
소공원(초곡지구),36.09093,129.336229,369.4,경상북도 포항시
논산 5호 근린공원(연서공원),36.1629436,127.0991714,272984,충청남도 논산시
논산 6호 근린공원(도시숲공원),36.1941688,127.1074176,43429,충청남도 논산시
내동2지구 1호 근린공원(근린공원),36.1817158,127.1056967,21252,충청남도 논산시
강경 1호 근린공원(채산공원),36.1509904,127.017031,62150,충청남도 논산시
강경 2호 근린공원(북옥공원),36.1645013,127.012361,52744,충청남도 논산시
연무 3호 근린공원(마산공원),36.1265295,127.1004008,9120,충청남도 논산시
동산일반산단 1호 근린공원,36.1308113,127.1363541,48508,충청남도 논산시
논산2일반산단 1호 근린공원,36.21632155,127.0438583,9182,충청남도 논산시
논산 2호 근린공원(강산공원),36.1908511,127.0853008,144840,충청남도 논산시
논산 3호 근린공원(부창공원),36.1994697,127.083417,13200,충청남도 논산시
연산 1호 근린공원,36.2149607,127.2190535,15190,충청남도 논산시
