상권명,시도명,시군구명,상권좌표수,좌표(경위도)_wgs84
양평역_2,경기도,양평군,14,"127.497592011183,37.4913981007767|127.498123981061,37.4913282690349|127.49829342473,37.4913560191687|127.49836169499,37.4912932325605|127.498318385063,37.4910047030884|127.498239768507,37.4909232728138|127.497686508976,37.4907947768928|127.497895048453,37.4900477631892|127.494812968822,37.4892867628842|127.494390395651,37.489906706476|127.494355078397,37.4901138044932|127.49395596174,37.4906076951353|127.49737709377,37.4914061999759|127.497592011183,37.4913981007767"
양평역_3,경기도,양평군,17,"127.490580886442,37.4913681600385|127.491984997161,37.4910948543707|127.492199549159,37.4911408282896|127.49273152195,37.4910710208488|127.492948321801,37.4907836029426|127.493528314929,37.490299499968|127.493847124534,37.4899764731594|127.493418692871,37.4897854148208|127.492923448046,37.4894408851089|127.492248254235,37.4889514091474|127.492010788426,37.4889503911485|127.490059294734,37.4899061643139|127.488806653939,37.491189311865|127.48880561286,37.4913424911645|127.489718769209,37.4917609253652|127.489787108085,37.4916891332239|127.490580886442,37.4913681600385"
용문역,경기도,양평군,24,"127.594349750371,37.4827759779556|127.594440838354,37.4826591484088|127.594847021505,37.4828227326306|127.595108975377,37.4824722039933|127.593078717057,37.4815371344567|127.592557573975,37.4817245726883|127.592172112222,37.4819124754205|127.591072789146,37.4823772533962|127.591173916635,37.4824947433308|127.590378352131,37.4832398984403|127.590671065349,37.4834751917343|127.590489169485,37.4836547807036|127.591829261324,37.4846686179958|127.591975476253,37.4848132949994|127.594745366524,37.4870034224162|127.595357341943,37.4867532088622|127.59583458853,37.486322315812|127.595451822749,37.4860056304142|127.596587798938,37.4850363288303|127.597021341218,37.4843169346613|127.597588780267,37.4839313951033|127.595917523996,37.4835112113165|127.595895151333,37.4834660807692|127.594349750371,37.4827759779556"
여주군청,경기도,여주시,28,"127.6384435886,37.2972827340488|127.639528206379,37.2969075610033|127.6394838174,37.2967542366724|127.638546219567,37.297048756267|127.6384453071,37.2969222930584|127.638671365541,37.2968238580126|127.638637957051,37.296733644851|127.638875165211,37.2966622767892|127.638842056947,37.2965089864995|127.639158390368,37.29640181372|127.639225465596,37.2965281735961|127.639394825736,37.2964926430849|127.639306348981,37.2961229170977|127.639072230702,37.2955454920776|127.638767609091,37.2955625886782|127.638659068515,37.2946701539444|127.63721488615,37.2947648760064|127.636869983734,37.2937725948845|127.636734939839,37.2937091039693|127.636260883435,37.2937797429637|127.636170393379,37.2938335328701|127.637449626264,37.2975680622221|127.637573613561,37.297586462799|127.637652052707,37.2976948358922|127.638010026145,37.2983176966798|127.638913760499,37.2980320896832|127.638746070867,37.2977161895473|127.6384435886,37.2972827340488"
여주군청_2,경기도,여주시,23,"127.63251301762,37.2991028139362|127.633823586645,37.2986653140256|127.634293242976,37.2995138088244|127.635253533772,37.2992013705165|127.635265116831,37.2991383280154|127.63490781306,37.2983802938254|127.637008823747,37.2977559505831|127.637099447304,37.2976751270259|127.636386811057,37.2957445609576|127.635753119458,37.293823243248|127.635075738613,37.2939563321192|127.63459022662,37.2940629738645|127.634173125563,37.294016634566|127.633356298501,37.2949963330009|127.63234376486,37.294461545811|127.631754022402,37.2951265450592|127.633171606196,37.2958698451088|127.630401848075,37.2971678784983|127.630356159683,37.2972848813472|127.631047981879,37.2988279387932|127.631796318701,37.3003531447243|127.632914939721,37.2999601157312|127.63251301762,37.2991028139362"
이천종합터미널_1,경기도,이천시,29,"127.449086780162,37.2766765536162|127.448997161849,37.2765950374773|127.447530693957,37.2766693201517|127.446932869524,37.276693569092|127.446176456568,37.2768161973964|127.446257578854,37.278060110524|127.444247840357,37.278402149861|127.444236035459,37.2784741835228|127.444774786678,37.2788191277372|127.444332169873,37.2792045341846|127.44377592459,37.2797065509297|127.44367410595,37.279751129248|127.442748245451,37.2799089854627|127.442847083504,37.2802698941204|127.443321292845,37.2801910194544|127.443886374434,37.2800224575945|127.444486604015,37.2796738352339|127.446175484681,37.2784922611634|127.446674666322,37.2780800781116|127.446889505898,37.2779999795008|127.447353012173,37.2778399386264|127.447533693477,37.2778047353727|127.447860833263,37.2777882355472|127.448109630438,37.2776902704465|127.448778265147,37.2772338106764|127.448913840096,37.2771983957976|127.449004834763,37.2770906848262|127.449119560186,37.2768208837339|127.449086780162,37.2766765536162"
이천종합터미널_3,경기도,이천시,22,"127.447564566129,37.278210379481|127.447554209525,37.278084175596|127.447283120797,37.2781459912227|127.446932703576,37.2782615032829|127.445821505897,37.2790943536644|127.444608663476,37.2799447400012|127.444031315877,37.2802484145837|127.443545301001,37.2803993256579|127.442912755233,37.280540535849|127.443066653337,37.2810819250156|127.443212918536,37.2811276669121|127.443325022977,37.2812183039584|127.444081484469,37.2810956943614|127.443927116181,37.2806173820888|127.44568790886,37.2804003416378|127.446244146722,37.2798983159059|127.446391069905,37.2798539457875|127.446752048143,37.2798376069095|127.446714113414,37.2788552182463|127.446940954831,37.2786760532082|127.447462160428,37.2783360584261|127.447564566129,37.278210379481"
철산역,경기도,광명시,14,"126.869422884725,37.476323623688|126.869632459962,37.4759201554388|126.870183926068,37.4760876121007|126.870796521194,37.4744445453564|126.87093325161,37.4743737666685|126.871097326847,37.4739878822684|126.867642684633,37.4736665294074|126.867391963629,37.4737992862456|126.867144667893,37.4744546825034|126.866899813125,37.4749479131217|126.866634249355,37.4753147982379|126.866667074475,37.4753871964538|126.866722100199,37.4754868387439|126.869422884725,37.476323623688"
하안사거리,경기도,광명시,19,"126.879691471927,37.4632389778465|126.879851046609,37.4631503838355|126.880624331245,37.4635992169094|126.880808522297,37.4633756970801|126.881017596605,37.4629992338643|126.881685324476,37.4621855920722|126.88047408398,37.4615434021222|126.880749759433,37.4612486639184|126.879045153847,37.4603404866549|126.878262916156,37.4612521435236|126.877365483188,37.4607931066419|126.877181557663,37.4609986026989|126.878448598719,37.4616864076772|126.878046438257,37.462124108947|126.879100375719,37.462701759977|126.879132536102,37.4628192010991|126.878522630967,37.4635432713433|126.879139289643,37.4638825033784|126.879691471927,37.4632389778465"
비둘기공원앞,경기도,시흥시,18,"126.792563688072,37.4433878200729|126.792013352344,37.4424721471667|126.791376420409,37.4427269458077|126.791244308507,37.4425093454184|126.792017547884,37.4422108869039|126.792061296353,37.4423014380579|126.792356945404,37.4421873200949|126.792114737223,37.4417883878524|126.792864934734,37.4415167198132|126.792490323823,37.4409182074467|126.789169965709,37.4421998014723|126.789157361794,37.4422807665332|126.789267449583,37.4424621020578|126.789829340254,37.4433598848004|126.790048218399,37.4438036352386|126.790313164738,37.4441937935836|126.790436875103,37.4442311001216|126.792563688072,37.4433878200729"
삼미시장,경기도,시흥시,62,"126.783472558365,37.4430153729185|126.783608873255,37.4429717221818|126.783697516089,37.4430807587708|126.784300433814,37.4428346627196|126.78429248381,37.442627340817|126.784416625212,37.4426376267235|126.784414004647,37.4427997877994|126.784858152397,37.4425880993659|126.784979965528,37.4427425278884|126.785078308381,37.4429507779588|126.785157109465,37.442969607965|126.786180404743,37.4425836506089|126.786328452238,37.4425130857366|126.786074831276,37.442123034738|126.785993746481,37.441545534195|126.787426672324,37.440983558995|126.787450576414,37.4409027099174|126.786932327798,37.4401044782345|126.786213839189,37.4405115906333|126.785712487769,37.4407677495515|126.785072594976,37.4398060733126|126.784591421611,37.4395127973146|126.784238697744,37.4396623512516|126.784480711551,37.440070307875|126.783980085543,37.4402814146524|126.783738073834,37.4398734570539|126.783517787318,37.4395197850016|126.783370180343,37.4395633195952|126.783369954772,37.4388785231822|126.78316789774,37.4387953513696|126.783087935737,37.4388485917115|126.78310871526,37.4396597457682|126.782426730768,37.4399050224272|126.781223116599,37.4402620589832|126.781233393358,37.4403252379549|126.781353444086,37.4405877773772|126.781398346203,37.4406062607264|126.781807134709,37.4404843239366|126.781992790835,37.4408826948265|126.78294624142,37.4406221925059|126.783351755718,37.4414012612798|126.78298801337,37.441532677164|126.782975548696,37.4416046325135|126.78300857017,37.441659034831|126.783515990373,37.4417273259614|126.782999387792,37.4422265983743|126.783032555295,37.4422719917399|126.783801016653,37.4422708827462|126.783867498367,37.4423526600881|126.78399251306,37.4423088927455|126.784070293799,37.4423907860976|126.784056082448,37.4425708489401|126.783725066671,37.442774686906|126.783678268892,37.4428733207132|126.783632782124,37.4428908739867|126.783282080521,37.4429142994423|126.783166031468,37.4431023253099|126.782915998359,37.4431898580361|126.783004057385,37.4433349308998|126.783356655337,37.4431943900312|126.783290610638,37.4430855855771|126.783472558365,37.4430153729185"
시흥시평생학습센터앞,경기도,시흥시,11,"126.798439952479,37.4441054036362|126.79746125208,37.4438251470728|126.79720619026,37.4442280249049|126.796861020504,37.4446119649971|126.796585660492,37.4448704677596|126.797944582986,37.4461097029834|126.798413759289,37.4457450401551|126.798666661695,37.4454772946741|126.798988940262,37.4451111378714|126.79941880417,37.4443766432118|126.798439952479,37.4441054036362"
오이도해양단지,경기도,시흥시,11,"126.688296880995,37.3412348198681|126.688155835332,37.3409088793045|126.686501600346,37.3412870044137|126.686353194421,37.3413844737374|126.687558960948,37.3447317286829|126.688658562513,37.347699353936|126.688907612782,37.348305814904|126.690672176909,37.348082056144|126.690764013514,37.3479929666128|126.6906235705,37.3476309938363|126.688296880995,37.3412348198681"
유천아파트앞,경기도,시흥시,10,"126.750151685264,37.3371732478873|126.749352600145,37.3363628716636|126.747106433744,37.3377537897362|126.747104789335,37.3378528885495|126.747836764408,37.3386265279118|126.747938461391,37.3386185925456|126.749238013508,37.3378303840829|126.749865139072,37.3374405405733|126.750104913402,37.3372718705312|126.750151685264,37.3371732478873"
유통상가사거리,경기도,시흥시,9,"126.731374226811,37.3371447941871|126.727969911757,37.3335761422636|126.722245571816,37.3371007185845|126.72373233107,37.3386034897837|126.7266865247,37.3367430750788|126.72859271256,37.3388089486303|126.728761199255,37.3388558100691|126.731304713677,37.337252176148|126.731374226811,37.3371447941871"
이마트시화점사거리,경기도,시흥시,14,"126.736265793956,37.3422249795938|126.736119107772,37.3422234141853|126.732492369033,37.3444823408748|126.730690884399,37.3455713415286|126.730722767104,37.3456888202578|126.733362866763,37.3484292605163|126.733475560276,37.3484394764111|126.734433426166,37.3478550218263|126.735676101267,37.347111410751|126.736600533225,37.3464995496282|126.738881155376,37.3451001929968|126.738950514902,37.3450018156016|126.737574052566,37.3436265574727|126.736265793956,37.3422249795938"
정왕동옥구상가,경기도,시흥시,8,"126.723092372131,37.3510851886185|126.722979828814,37.3510659539085|126.720766294069,37.3524747340645|126.723029411607,37.3548058544536|126.723130827562,37.3548159586391|126.725298031268,37.3534787203626|126.725333560793,37.3533799870992|126.723092372131,37.3510851886185"
정왕시장,경기도,시흥시,18,"126.747981613695,37.3475845535336|126.748502787715,37.347463914862|126.749517935314,37.3475016704931|126.74974317564,37.3475310803993|126.749800493001,37.3474776222118|126.749511725623,37.3471952461266|126.751906318857,37.3457157451482|126.751896226411,37.3456435543214|126.750454045607,37.3441325933521|126.750363923546,37.3441226318445|126.748870204551,37.3450439582775|126.748755572253,37.3451508738079|126.747604374635,37.3458325174303|126.74649814369,37.3465236361457|126.746485961771,37.3465775705052|126.74759540267,37.3477336489823|126.747673945224,37.3477615112696|126.747981613695,37.3475845535336"
소화상업지구,경기도,광명시,19,"126.88513890482,37.4480626728128|126.885155295882,37.4454317543944|126.883906052767,37.4458434728201|126.882826025005,37.4462747966736|126.882441833136,37.4462711688262|126.881968180637,37.4462036208491|126.881483497233,37.4461179456658|126.880996536568,37.4461854258228|126.880983226426,37.4463204577649|126.881332090096,37.4471797558097|126.881690252282,37.448174298417|126.881778643515,37.4483102915434|126.882124928516,37.4485838790601|126.882598863816,37.448633408118|126.883388534561,37.4487309677737|126.883560042513,37.4485974283166|126.883545332364,37.4480656688538|126.884607669421,37.4480666769684|126.88513890482,37.4480626728128"
곤지암시외버스터미널,경기도,광주시,23,"127.337255686585,37.3504995744068|127.338014506657,37.3502064525005|127.338020898606,37.3507651677681|127.338121848557,37.3508378191255|127.338234322325,37.3508835018459|127.342214511439,37.3500766450085|127.344646005703,37.3495314316567|127.345687889704,37.3491316931717|127.346413661632,37.3487392140818|127.346312550459,37.3486845908006|127.343642589115,37.3493997269511|127.343366844317,37.3486593007764|127.342617778865,37.3491327306393|127.341374997062,37.3492700080986|127.340133548707,37.3492540935195|127.339615861189,37.3490800025339|127.339087835335,37.348797720085|127.338793518056,37.3488951995013|127.339158408552,37.3497622865775|127.336587550901,37.3507481441346|127.336425420096,37.3512158065867|127.337307299417,37.3510495315066|127.337255686585,37.3504995744068"
수원역_1,경기도,수원시,33,"127.00663151518,37.2679838104005|127.006873812885,37.2675623289237|127.006727730709,37.2675250615476|127.006474513453,37.267919418565|127.005565619191,37.2675874062813|127.005968232664,37.2669780427582|127.005395302898,37.2668200524792|127.004833885704,37.266644134312|127.003980313882,37.2663936722497|127.003866988583,37.2664377745058|127.003573883401,37.2664353113358|127.003588120473,37.2662101589295|127.003147989659,37.2662425024269|127.003075126147,37.2657823347082|127.003274122489,37.2652253331344|127.003116654985,37.2651969764885|127.002981733773,37.2651688092467|127.002755916151,37.2651939425913|127.002655288969,37.2651300199112|127.002531285116,37.2651289766513|127.002396245569,37.2651098186319|127.001671918345,37.2653199825466|127.001268447932,37.2659924004131|127.00125586762,37.2660914141263|127.001320655211,37.2663082210604|127.001454270917,37.2664354988944|127.001698838282,37.2666988741435|127.006164216179,37.268367361788|127.006915764388,37.2686620080131|127.00709980473,37.2683842122136|127.006774289156,37.2682733548867|127.006889624425,37.2680760817035|127.00663151518,37.2679838104005"
수원역_2,경기도,수원시,28,"127.004242395407,37.2696127582392|127.004471424254,37.2693443553982|127.00507688994,37.2696017429208|127.005146308156,37.269467162307|127.005572461794,37.2696419444879|127.005480614943,37.2697673263185|127.005805898317,37.2698962070149|127.005990064084,37.2696094032138|127.006174346693,37.2693135892032|127.005916234166,37.269221316311|127.006329299805,37.2686751155735|127.001628228755,37.2669235515461|127.001526531082,37.2669407168239|127.001297261731,37.2672271337862|127.001047345521,37.2673692022374|127.000775594877,37.267457020845|127.000380430577,37.2674987438694|127.000334266384,37.2675794525097|126.999216093784,37.2694352697175|126.999215022008,37.2695163585424|126.999259045156,37.2695978280506|127.000399569325,37.2703193095856|127.001925339233,37.2700438171387|127.002445121486,37.2699580833657|127.002750463356,37.2698885653384|127.003168779699,37.2698019747802|127.003722498844,37.2697075098549|127.004242395407,37.2696127582392"
아주대삼거리_2,경기도,수원시,20,"127.045045518647,37.2741745677182|127.047308596368,37.2735439905521|127.047321344675,37.2734269512501|127.046020772712,37.272839795049|127.044921908058,37.2723533696988|127.044842646997,37.2723797638495|127.044406491024,37.2729889904322|127.044416059683,37.2731242310925|127.044739720945,37.273388155654|127.043359456957,37.2737554836858|127.043195007852,37.2733847096456|127.043071330593,37.2733566787107|127.042154567518,37.273628613139|127.042120288119,37.2736643797704|127.042153085678,37.2737457428616|127.041417277622,37.2739740789259|127.041371723186,37.274009754167|127.041382541394,37.274045885239|127.041875300576,37.2752032636681|127.045045518647,37.2741745677182"
아주대삼거리_3,경기도,수원시,28,"127.044389691845,37.2761066263994|127.044661425358,37.2760187075157|127.044786699145,37.2759205970969|127.044788518068,37.2757764373804|127.045566139084,37.2758097331799|127.045592437058,37.2755125852282|127.04550360205,37.2754037392224|127.045483097303,37.2752413779368|127.045486164412,37.2749981083356|127.046006843948,37.2748401032398|127.046437097194,37.2746993903333|127.046606557357,37.2746737205536|127.047828752263,37.2743231070664|127.048247271665,37.2742183368995|127.048718720243,37.275285407326|127.049997967619,37.2748811638398|127.049651845205,37.2746080626207|127.048969297965,37.2741880876007|127.048129708017,37.2737037715284|127.045776775904,37.274306608483|127.043784596744,37.2749123087172|127.0422328998,37.2754584583813|127.042507931378,37.2760013338623|127.042597674264,37.2760381022454|127.043566855249,37.2760819689713|127.044074337241,37.2760770512564|127.044163967246,37.2761228284437|127.044389691845,37.2761066263994"
팔달문로터리_1,경기도,수원시,15,"127.019221637756,37.2743692246025|127.019077754131,37.2741607838211|127.017046827795,37.2742611027988|127.017264037051,37.2731635760733|127.016905598546,37.2729803864922|127.016614222267,37.2728428065623|127.016557499788,37.2728693686671|127.016733757142,37.2749253116054|127.016788959917,37.2750158782636|127.016957376946,37.2750713402682|127.019493581755,37.2751373991363|127.019484524331,37.2749661174754|127.019430952137,37.2747494131989|127.019365405458,37.2745866751297|127.019221637756,37.2743692246025"
팔달문로터리_2,경기도,수원시,28,"127.017946620752,37.2753048114993|127.017045117115,37.2752612962936|127.016863552843,37.2753498994439|127.016783109059,37.2754663736909|127.016853180296,37.2770168258012|127.016908618707,37.2770893725839|127.016986841068,37.2771440865251|127.01709900531,37.2771900709736|127.017199192899,37.2772900212804|127.017265438916,37.277398701003|127.017285883424,37.2775610662593|127.01725065482,37.2776689047203|127.017158934064,37.2777852856767|127.017033621927,37.2778833662677|127.016874484338,37.2779811661962|127.016798448198,37.2794943623805|127.01829782557,37.2795248108495|127.018422495929,37.278606734045|127.018446798711,37.27847177215|127.018426234667,37.2783184169879|127.018439145427,37.2781923716323|127.018553531686,37.2780671664633|127.018716171287,37.2776990669568|127.018730599772,37.2774558927139|127.019233867347,37.2760363387534|127.019325582762,37.2759199560786|127.019468348461,37.2753444406895|127.017946620752,37.2753048114993"
팔달문로터리_3,경기도,수원시,53,"127.016490510609,37.2771579914278|127.016593272405,37.2770597243262|127.016516496759,37.2751577922121|127.016427550412,37.2741928901287|127.01629924497,37.2727861280231|127.016120613013,37.2726494823756|127.015773219731,37.2724844028145|127.015635234821,37.2726905074243|127.015419149384,37.272832887061|127.015169709066,37.2729389456787|127.014934004151,37.2728558893953|127.014775460875,37.2729086371637|127.014874936388,37.2730626488234|127.014228781861,37.2733276039264|127.013947979515,37.2732441706686|127.013810105607,37.2734412631294|127.013966303742,37.2735687147568|127.014098428311,37.2738131074023|127.014244643721,37.2738413559675|127.014552704311,37.2744296243505|127.014620468613,37.2744211767654|127.014697162147,37.2745930209312|127.014494455195,37.2745733141777|127.014630117706,37.2754124535509|127.014564713615,37.2761057473836|127.014511521397,37.2767270556143|127.01442579375,37.2772489736353|127.014515993151,37.27724972353|127.014527737255,37.2772137776644|127.015260607165,37.2772198679337|127.015363956595,37.2770765524159|127.015667558869,37.2771421499312|127.015583947719,37.2775018906308|127.015608867853,37.278186924025|127.015401697601,37.2785095949044|127.015216841445,37.2788504725162|127.015089414802,37.2791107291384|127.015051954728,37.2793897549169|127.014921829629,37.2798572389382|127.014861348722,37.2801721167882|127.015406316644,37.2798882967152|127.01578109689,37.2796841590185|127.016538531728,37.2795372606443|127.016603181032,37.2780329810823|127.016536818382,37.2779333109101|127.016436279638,37.2778603897646|127.016324700243,37.2777693551678|127.016247063194,37.2776695912756|127.016214877547,37.2775431719179|127.016216048495,37.2774530728825|127.016262436318,37.2773543382162|127.016354274978,37.2772289480541|127.016490510609,37.2771579914278"
강남대,경기도,용인시,29,"127.127827914069,37.2725777293575|127.128314380976,37.2724371312854|127.128581652813,37.2727274465573|127.128989922627,37.2725231942698|127.129353195616,37.2723095992023|127.129376469846,37.2722466933713|127.129142605629,37.2719926690753|127.129687716942,37.2716542548511|127.129932856485,37.2719083608255|127.130511787065,37.2715701909332|127.131033823556,37.2712766560458|127.130711209642,37.270895830871|127.130388702418,37.2705059946287|127.130287440759,37.2704872300167|127.128619028113,37.2714391538666|127.127617408161,37.2702964076452|127.127674609681,37.2702247407768|127.127529809179,37.2700704890541|127.127407557651,37.2699164030941|127.125428576218,37.2713976426615|127.125763583977,37.2716794528995|127.125851699457,37.2718603217309|127.126154758759,37.2719796980582|127.126478289395,37.2722794436082|127.126644809681,37.2725059442241|127.126923349891,37.2727963462026|127.127067219454,37.2730316903894|127.127373815615,37.2728447170599|127.127827914069,37.2725777293575"
구갈공원,경기도,용인시,14,"127.113621875354,37.2801857506453|127.113615874476,37.2797351588291|127.111382880518,37.2797544871212|127.11138776942,37.281259350203|127.11140234741,37.2828994495302|127.112191990197,37.2828783326004|127.112609838945,37.2828273953167|127.112927469617,37.2826675755241|127.112760124198,37.2825131373957|127.112750350637,37.2814227410616|127.112770180205,37.2806930035736|127.113537142713,37.2806807187407|127.113639468485,37.2806093962791|127.113621875354,37.2801857506453"
신갈오거리,경기도,용인시,15,"127.106683567369,37.2728077809907|127.106928940578,37.2720797428371|127.107288342246,37.2721995916769|127.107369387758,37.2720199829199|127.107497654425,37.2716605106139|127.107663671206,37.2709679171625|127.106281187334,37.2705970667394|127.106316604968,37.270462169471|127.10653761831,37.2698871343577|127.106523680479,37.2691571423808|127.105643775339,37.2691955634251|127.10569354868,37.2697546177169|127.105774056119,37.2715303816346|127.105738845366,37.2726024186081|127.106683567369,37.2728077809907"
죽전역,경기도,용인시,32,"127.110431437693,37.3242341849557|127.109992597031,37.3241317704839|127.109867961901,37.3241758887562|127.108596469512,37.3238779837984|127.108450863826,37.3237867797903|127.108158058799,37.3237395222947|127.107954873416,37.323747003916|127.107537433156,37.3237438610109|127.107188218113,37.3236961762952|127.106850285683,37.3236485755833|127.106533959414,37.3236822346245|127.106160263102,37.3237965579413|127.105900559991,37.3238126206075|127.105607436733,37.3237923870109|127.105449486363,37.3237911948421|127.105211494158,37.3238795068182|127.104985317069,37.323922853206|127.104714971495,37.3238847676851|127.104448969073,37.3244324207136|127.104448114991,37.3245045011902|127.104503779076,37.3245679978905|127.107212699438,37.3254444691239|127.109967662901,37.3262491374165|127.110204808627,37.326232896502|127.110408636898,37.3261713506748|127.110533699204,37.3260911915984|127.110740495247,37.3257773631558|127.111016043967,37.3253739414|127.111256471225,37.3250783860141|127.111047298769,37.3246352845224|127.110767891131,37.324407916552|127.110431437693,37.3242341849557"
젊음의거리_2,경기도,의정부시,26,"127.052064973807,37.7439601339962|127.052157138954,37.7420687311206|127.05269013313,37.7420910301875|127.0526986175,37.7414243429602|127.05218820354,37.7414112354731|127.052253886384,37.7398169559699|127.052741599742,37.7398298809525|127.052790188846,37.7395779849731|127.052659439705,37.7391534558359|127.052262488667,37.7391412592778|127.052385233344,37.7375204065546|127.051738712476,37.7375062045711|127.047841849311,37.7388083473584|127.047446955567,37.7404089781934|127.046627122165,37.7406366248657|127.046519593983,37.7410592359477|127.046529669611,37.7411584295767|127.04630349494,37.7419855411059|127.047028200381,37.7420995165741|127.046850062751,37.7427197822165|127.047336871269,37.7428048039693|127.047408055981,37.7425621030087|127.048315099329,37.742614470532|127.048246853339,37.743514940488|127.051569906026,37.743631789871|127.052064973807,37.7439601339962"
송우리시외버스터미널_1,경기도,포천시,23,"127.145660879759,37.8251987754835|127.144902891365,37.8249319897983|127.144706584755,37.8252098810765|127.145079329474,37.8253927856342|127.145132177539,37.8257355538714|127.145261836799,37.8263131421934|127.144553465425,37.8266684132046|127.145033989666,37.8273566670249|127.145529926602,37.8276936352007|127.146151849369,37.8279414118638|127.146807438004,37.8282254692803|127.147212415725,37.8285707826459|127.148231582297,37.8298395645445|127.149513073793,37.8300290129861|127.150148761642,37.8300696347407|127.150695331395,37.8299564392067|127.150292908533,37.8293859027906|127.149743963403,37.8287151975233|127.14874677954,37.8275096580145|127.147636458153,37.8262672520426|127.147344452845,37.8259768174589|127.146769218189,37.8256212630766|127.145660879759,37.8251987754835"
송우리시외버스터미널_2,경기도,포천시,55,"127.141998681177,37.8305061966228|127.142341220884,37.8303555152938|127.142647184385,37.8304208102607|127.14331622005,37.830524782165|127.142959287117,37.8299545513409|127.142856536683,37.8299988554626|127.142744612682,37.8298538800858|127.142308904549,37.8292200038703|127.143210305616,37.82887515892|127.144602718116,37.828308615006|127.144508733356,37.8285782375068|127.144472787868,37.8287401592379|127.144367962641,37.8289646523193|127.144509603064,37.829488267261|127.144562243349,37.8298490542777|127.144616753291,37.8300476724404|127.144819033763,37.8302383517636|127.145103111436,37.8302314006471|127.145655497753,37.82961370328|127.145915092648,37.8297597451428|127.146140300876,37.829932567946|127.147522284217,37.8292848229008|127.14729862735,37.8289768619078|127.147029744532,37.8286505532194|127.146793800778,37.8284235936337|127.146500443588,37.8282502790222|127.14540342629,37.827827870915|127.145099338842,37.8276004142772|127.144836638873,37.8277246521646|127.144517352784,37.8278304588581|127.144192317038,37.8274496756805|127.144090402,37.827421905896|127.142903081629,37.8279358733507|127.141955422825,37.8283524606686|127.142245437541,37.8288140864822|127.141846111076,37.828964354527|127.141558494938,37.8292776165236|127.141056101044,37.8294992128446|127.140382799453,37.8297646123817|127.139939699182,37.8297703928421|127.139711164119,37.8298858581226|127.140235846729,37.8306825745974|127.140303896417,37.8306920806673|127.140245326955,37.8308448259953|127.140513665642,37.831216196622|127.14078325877,37.8314794542381|127.141752642198,37.8321352400442|127.142035060658,37.8322724463272|127.142241401834,37.8321117645892|127.141994623758,37.8318396661199|127.141906979762,37.8315597146654|127.141748368472,37.8315225202948|127.141825587579,37.8307392009018|127.142088303254,37.8306149699849|127.141998681177,37.8305061966228"
일동면,경기도,포천시,61,"127.318014997514,37.9609231042379|127.31898524562,37.96060435246|127.31902038035,37.9604964351214|127.31937546691,37.9602462050816|127.319161167245,37.9600377369919|127.3185781627,37.9590883156097|127.319046537737,37.9588928014455|127.31948085575,37.9586880787766|127.319710927343,37.9584191058148|127.319895729621,37.95812284114|127.31947611378,37.9579672490738|127.319227268294,37.9578036317706|127.319035734053,37.9575952948578|127.318843453537,37.9574680435897|127.318618116656,37.9572234705537|127.318995033238,37.957072477983|127.319144453272,37.9569111604891|127.319191545775,37.956740241866|127.319419538075,37.9566965081521|127.319613642358,37.9566255483217|127.319991299941,37.956393466511|127.32005076359,37.9561144984872|127.319677503118,37.9558690741543|127.319348847246,37.9557230165399|127.319202002809,37.9556050381901|127.319100756562,37.9554783129957|127.318872933918,37.9555040270283|127.318610393634,37.9555926101894|127.318155162765,37.9555989881423|127.317439137141,37.955504744296|127.317293627781,37.9552426107798|127.318170946579,37.9551215476813|127.317974029495,37.954264455395|127.317722621597,37.9543801311123|127.31618160572,37.9549027944919|127.316158348397,37.9549567197813|127.316527843207,37.9556075848732|127.315966785158,37.9559827520475|127.315424556683,37.9567814972519|127.315719573136,37.9568733103576|127.315933687132,37.9570998037381|127.315407919992,37.9573490324768|127.31517825367,37.9575729492379|127.315267449119,37.9577716879775|127.315471103202,37.9578990111075|127.315640370505,37.958053164348|127.315890543186,37.9580726364633|127.315946521193,37.9581720716054|127.31583181283,37.9582705162352|127.31580788685,37.9583965177578|127.315917925062,37.9588026075728|127.315915923435,37.9590188365953|127.315869572495,37.9591086678749|127.315894452183,37.96010892509|127.316543410492,37.9600766492584|127.316606354238,37.9606536557514|127.316857119057,37.9606100590991|127.317141272653,37.9606477455464|127.317436556364,37.9607125258275|127.317606915792,37.9607495522105|127.318014997514,37.9609231042379"
포천시외버스터미널_1,경기도,포천시,28,"127.204111589774,37.8964541229009|127.203977385976,37.8962459854863|127.203416386176,37.8955484218726|127.203293167321,37.8953763981365|127.202676402515,37.8945793434206|127.202407816345,37.8941810840242|127.202238835255,37.8940357798211|127.201956554286,37.8938536683571|127.201662225951,37.8937345451275|127.201378878767,37.8936515358086|127.201037813185,37.8936492253515|127.200650202462,37.893745709128|127.200592385534,37.8938354178459|127.201794094364,37.8952130888087|127.200722482176,37.8954761317627|127.199673406101,37.8957573380049|127.199737726277,37.8961181770926|127.199814097885,37.8964160274715|127.200030503452,37.8963814556013|127.200526264181,37.8978534581207|127.202307114583,37.8993071290437|127.203681075276,37.8984244201296|127.204745898919,37.8977378317581|127.204703517673,37.8974492238763|127.204559005699,37.8971419069116|127.204479710301,37.8971143417677|127.204345213852,37.8969332330048|127.204111589774,37.8964541229009"
